LineOfBusiness,BudgetGroup,BudgetLine,D1,D2,D3,D4,D5,D6,D7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Laser Cartridge               ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-12 00:00:00.000,87224,40490,1,1,,19977,19977,OBLATES OF ST FRANCIS DE SALES,,OBLATES OF ST FRANCIS DE SALES,P O BOX 281,,KEIMOES,8860,Incl Cons Sale,25041,Truck,2019-06-12 00:00:00.000,19977,OBLATES OF ST FRANCIS DE SALES,,,,MAIN ROAD,KEIMOES,VADER SWARTBOOI,ANINE,FIRST TONER AFTER DEM TONER,054 4611146,M/R BLK 659 COL 1344,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHL,CONSUMABLES HP LASER PRINTERS,CF410XC,"TON-VNBKK7GFJ3,Yld6500",HPC,HP CONSUMABLES CONRACTUAL,,TON,,Y,Sold,Blank,,0.0,CONS,Consumables,Incl Cons Sale,1,1,1,0,0.0,1089.58,1.0,0,0,0.0,15,1089.58,0.0,-1089.58,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-06 00:00:00.000,87169,40414,1,1,,14468,14468,KEIMOES COMBINED SCHOOL,MR POTGIETER,KEIMOES COMBINED SCHOOL,UPINGTON STREET,,KEIMOES,8860,Incl Cons Sale,25000,Collect in Despatch,2019-06-06 00:00:00.000,14468,KEIMOES COMBINED STREET,MR POTGIETER,,,UPINGTON WEG,KEIMOES,MARDA,MARLIB,ALREADY DELIVERD 05/06/2019,,M/R BLK 972328,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,SCH,ANINE STENEKAMP,1,EA,,N,0.0,,0,,Consumables,Priport,ZVNI,CONS PRIPORT NAS PP INK,PIDX2330BLS,"TON-D212Z800997,Yld35000",Non,None,A,TON,,Y,Sold,Blank,,0.0,PRIP,Priports,Incl Cons Sale,5,5,5,0,0.0,151.0,5.0,0,0,0.0,15,755.0,0.0,-755.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-20 00:00:00.000,88020,40615,1,1,,16442,16442,OXIROSTAX PTY LTD,NASHUA WINELANDS (CSC),OXIROSTAX PTY LTD,P O BOX 988,,SOMERSET MALL,7137,Cash,0,Not Applicable,1900-01-01 00:00:00.000,16442,NASHUA WINELANDS (CSC),,NASHUA HOUSE BLOCK G,OU,PAARDEVLEI ROAD,SOMERSET WEST,P/O 178142,GERALDINE,,,,CSC,NASHUA WINELANDS (CSC),FRA,FRANCHISE ACOUNTS,0,Business Accounts,0,N,999,None,999_None,200,SERVICE,200,SERVICE,GERALDINE,0,0,0,,FRA,FRANCHISE ACCOUNTS,1,EA,,N,0.0,,0,,Parts,Copiers,SC,NASHUA SPARES - COPIERS,AF1013DGK-CE,TALIMAGE GEAR SET,C,COPIER PARTS,BZ,PRT,,Y,Sold,Blank,,0.0,PART,Parts,Invoice Only,0,1,1,0,114.0,0.0,0.0,0,0,0.0,15,0.0,114.0,114.0,17.1,131.1,2019-07-09 05:56:07.560
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions               ,Hardware                      ,Surveillance                  ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,D16177109,2019-06-28 00:00:00.000,88110,40741,1,1,,900043,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Cash,0,Not Applicable,1900-01-01 00:00:00.000,900043,QUINCE CAPITAL (PTY) LTD,,WOODMEAD NORTH OFFICE PARK,54,MAXWELL DRIVE,WOODMEAD,GARIEPWATER PRIMERE SKOOL,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,N,999,None,999_None,100,SALES,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,0.0,,0,,CCTV,Machine,BMND,CCTV MACHINE NASHUA DIGITAL,7616NIK216P,IP 16CH NVR 16POE 160MBPS 2HDD,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,1,1,0,162936.45,0.0,0.0,0,0,0.0,15,0.0,162936.45,162936.45,24440.47,187376.92,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-18 00:00:00.000,87276,40564,1,1,,20997,20997,UPP - SPARES MJ HAYES,,UPP - SPARES MJ HAYES,P O BOX 2473,,UPINGTON,8800,Cash,25079,Truck,2019-06-18 00:00:00.000,20997,UPP - SPARES MJ HAYES,,,28,KORT STREET,UPINGTON,W3069402015,GERALDINE,,,,999,Unknown,INH,INHOUSE ACCOUNTS,6,Nashua In-House,0,Y,2,SPARES W/H,002_SPARES W/H,200,SERVICE,200,SERVICE,GERALDINE,0,0,0,,INH,INHOUSE,1,EA,,N,,UPP,40,MJ HAYES,Parts,Copiers,SCD,NASHUA SPARES - DRUMS,B0449510F,OPC DRUM AF1013/1515MFP,Non,None,AA,OPC,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,0.0,688.34,1.0,0,0,0.0,15,688.34,0.0,-688.34,0.0,0.0,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-07 00:00:00.000,87193,40471,1,2,,18814,18814,NABA LODGE CC,,NABA LODGE CC,1 TIPTOL ROAD,KEIDEBEES,UPINGTON,8800,Cash,0,Not Applicable,1900-01-01 00:00:00.000,18814,NABA LODGE CC,,,1,TIPTOL ROAD,UPINGTON,RD FOR 31/05/2019,ANINE,DN - NOT PROVIDED FOR,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,85568,N,999,None,999_None,300,ADMIN,300,ADMIN,ANINE,0,0,410,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,BANKCHG,*,CHARGES - INVOICE ONLY,BANKCHG,BANK CHARGES,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Debit Note,0,1,1,0,80.0,0.0,,0,0,0.0,0,0.0,80.0,80.0,0.0,80.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Colour,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Colour                        ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-28 00:00:00.000,88076,40708,1,3,3108RC12734,14443,14443,DEMONSTRATION ACCOUNT,,DEMONSTRATION ACCOUNT,DO NOT USE FOR INVOICING,,UPINGTON,8800,Select A Serial #,25150,Truck,2019-06-28 00:00:00.000,14443,KAI GARIBTION ACCOUNT,,,,LE ROUX STREET,UPINGTON,KAI GARIB,MARLIB,,,,999,Unknown,DIR,DIRECT ACCOUNTS,8,Dem Account,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,MARLIB,0,0,0,,DEM,DEMONSTRATION,1,EA,,N,,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC3500C,IM C3500 CYAN,Non,None,,TCC,,Y,Blank,Required,,0.0,CCON,Colour Consumables,Demonstration,1,1,1,0,0.0,2436.34,1.0,0,0,0.0,15,2436.34,0.0,-2436.34,0.0,0.0,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Machine                       ,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,867962037978742,2019-06-28 00:00:00.000,88116,40748,1,1,,900043,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Cash,0,Not Applicable,1900-01-01 00:00:00.000,900043,QUINCE CAPITAL (PTY) LTD,,WOODMEAD NORTH OFFICE PARK,54,MAXWELL DRIVE,WOODMEAD,DIE CHRISTEN GEMEENTE,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,N,999,None,999_None,100,SALES,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,0.0,,0,,PABX,Machine,TMP,PABX MAMIN UNIT - PANASONIC,10224,3G HUAWEI LTE B315 ROUTER,Non,None,,,,N,Sold,Blank,,0.0,COMP,Computers,Invoice Only,0,1,1,0,27122.45,0.0,0.0,0,0,0.0,15,0.0,27122.45,27122.45,4068.37,31190.82,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Machine                       ,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,862042030914062,2019-06-14 00:00:00.000,87241,40517,1,1,,18136,18136,KAI GARIB MUNICIPALITY,,KAI GARIB MUNICIPALITY,P.O BOX 174,,KAKAMAS,8870,Cash,0,Truck,1900-01-01 00:00:00.000,18136,KAI GARIB MUNICIPALITY,,,,11TH AVENUE,KAKAMAS,CONTRACT SETTLED,MARLIB,CONTRACT SETTLED,,GRN - STOCK RETURN BY AGRMNT,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,633,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,100,SALES,100,SALES,MARLIB,633,633,307,,NOC,NOCR CUSTOMERS,1,EA,,Y,0.0,,0,,PABX,Machine,TMP,PABX MAMIN UNIT - PANASONIC,10224,3G HUAWEI LTE B315 ROUTER,Non,None,,,,N,Sold,Blank,,0.0,COMP,Computers,Goods Returned,-1,-1,-1,0,0.0,1485.19,-1.0,0,0,0.0,15,-1485.19,0.0,1485.19,0.0,0.0,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Machine                       ,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,867962037978676,2019-06-28 00:00:00.000,88119,40751,1,1,,900043,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Cash,0,Not Applicable,1900-01-01 00:00:00.000,900043,QUINCE CAPITAL (PTY) LTD,,WOODMEAD NORTH OFFICE PARK,54,MAXWELL DRIVE,WOODMEAD,DR ACKERMAN & DU TOIT,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,N,999,None,999_None,100,SALES,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,0.0,,0,,PABX,Machine,TMP,PABX MAMIN UNIT - PANASONIC,10224,3G HUAWEI LTE B315 ROUTER,Non,None,,,,N,Sold,Blank,,0.0,COMP,Computers,Invoice Only,0,1,1,0,23791.79,0.0,0.0,0,0,0.0,15,0.0,23791.79,23791.79,3568.77,27360.56,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Colour,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Colour                        ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-21 00:00:00.000,88031,40621,1,2,,16800,16800,MACROPLAN UPINGTON,,MACROPLAN UPINGTON,P O BOX 987,,UPINGTON,8800,Cash,25096,Truck,2019-06-21 00:00:00.000,16800,MACROPLAN UPINGTON,,,4,MURRAY STREET,UPINGTON,ANNIE,MARLIB,,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,422,MARLI BEKKER,400,SUPPLIES,ANINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC6003M,MAGENTA CART:MPC4503/5503/6003,Non,None,,TCM,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,3500.0,2897.0,1.0,0,0,0.0,15,2897.0,3500.0,603.0,525.0,4025.0,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Machine                       ,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,867962036691023,2019-06-01 00:00:00.000,87139,40362,1,2,,16638,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,24967,,2019-05-31 00:00:00.000,16638,PROZEL 127CC T/A,PRIME KALAHARI PROPERTIES,,C/O,HILL AND SCOTT STREET,UPINGTON,KALAHARI PROPERTIES,MARLIB,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,,,0,,PABX,Machine,TMP,PABX MAMIN UNIT - PANASONIC,10224,3G HUAWEI LTE B315 ROUTER,Non,None,,,,N,Sold,Blank,,0.0,COMP,Computers,Dem Sale,1,1,1,0,0.0,1485.19,1.0,900043,0,0.0,15,1485.19,0.0,-1485.19,0.0,0.0,2019-07-09 05:56:07.560
,,,Business Infrastructure       ,Annuity                       ,Copy Charges                  ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,CN67QDX0GJ,2019-06-28 00:00:00.000,88081,40629,1,1,,18037,18037,RIVA RESORT(PTY)LTD,,RIVA RESORT(PTY)LTD,P O BOX 3902,,UPINGTON,8800,Cash,0,,2019-06-28 00:00:00.000,18037,RIVA RESORT(PTY)LTD,,,,SWARTKOP,UPINGTON,LOAN UNIT BILLING,GERALDINE,48601-48672=71X0.1500 B/W,47081-47142=61X0.9000 COL,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,ANINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES - INVOICE ONLY,MTRCC,71 x 0.1500 copies made,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,10.65,0.0,,0,0,0.0,15,0.0,10.65,10.65,1.6,12.25,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,Ink Cartridge                 ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-21 00:00:00.000,88036,40628,1,1,,14729,14729,FLEXI BEVERAGES CC,,FLEXI BEVERAGES CC,P O BOX 2728,,UPINGTON,8800,Cash,0,Truck,2019-06-21 00:00:00.000,14729,FLEXI BEVERAGES CC,,,H/V,SWAKARA & PROGRESS,UPINGTON,LIZEL,MARLIB,CANCELLATION OF D/D# 025087,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,88013,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,422,MARLI BEKKER,400,SUPPLIES,MARLIB,210619,40609,314,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Consumables,Toner,ZTOI,CONSUMABLE TNR NON-NAS INKJET,EPLX300DOR,EPSON RIBBON BLK (COMP.),Non,None,,TON,,Y,Sold,Blank,,0.0,CONS,Consumables,Goods Returned,-4,-4,-4,0,200.0,72.0,-4.0,0,0,0.0,15,-288.0,-800.0,-512.0,-120.0,-920.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,Laser Cartridge               ,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-24 00:00:00.000,88041,40634,1,1,,0,0,NEDBANK LIMITED,NEDBANK LIMITED UPINGTON,NEDBANK LIMITED,NEDBANK BLDG,21 SCHRODER STREET,UPINGTON,0,Incl Cons Sale,25105,Truck,2019-06-24 00:00:00.000,0,NEDBANK LIMITED,NEDBANK LIMITED UPINGTON,NEDBANK BLDG,21,SCHRODER STREET,UPINGTON,AIMEE Christiaans,MARLIB,,,M/R BLK 27040,999,Unknown,999,Unknown,,,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,MARLIB,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTSL,CONSUMABLE TONER SAMSUNG LASER,TONMLT-D203E,"TON-ZEFFBJEHC0002HR,Yld10000",Non,None,99,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,709.0,1.0,0,0,0.0,15,709.0,0.0,-709.0,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,Laser Cartridge               ,Mono                          ,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-06 00:00:00.000,87186,40457,1,1,,18136,18136,KAI GARIB MUNICIPALITY,,KAI GARIB MUNICIPALITY,P.O BOX 174,,KAKAMAS,8870,Incl Cons Sale,25015,Truck,2019-06-06 00:00:00.000,18136,KAI GARIB MUNICIPALITY,,KEIMOES HOSTEL,,11TH AVENUE,KEIMOES,Jo-ann  078 991 7909,MARLIB,,,M/R BLK 415122,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,402,SUPPIES N/C TONERS,400,SUPPLIES,ANINE,0,0,0,,NOC,NOCR CUSTOMERS,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNL,CONSUMABLE TONER NASHUA LASER,TONSP8200EN,"TON-T425GC00119,Yld36000",Non,None,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,1063.0,1.0,0,0,0.0,15,1063.0,0.0,-1063.0,0.0,0.0,2019-07-09 05:56:07.560
Connectivity Infrastructure,PBX,PBX,Connectivity Infrastructure   ,Hardware                      ,PBX                           ,Machine                       ,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,00A0BA0E4C3A,2019-06-01 00:00:00.000,87138,40352,1,1,,16638,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,24959,,2019-05-30 00:00:00.000,16638,PROZEL 127CC T/A,PRIME KALAHARI PROPERTIES,,C/O,HILL AND SCOTT STREET,UPINGTON,PROZEL 127 CC T/A,MARLIB,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,102,STEFAN BOTHMA,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,,,0,,PABX,Machine,TMP,PABX MAMIN UNIT - PANASONIC,10205,PATTON GATEWAY (4-PORT) NO FAI,Non,None,None,,,N,Sold,Blank,,0.0,,,Dem Sale,1,1,1,0,0.0,4205.49,1.0,900043,0,0.0,15,4205.49,0.0,-4205.49,0.0,0.0,2019-07-09 05:56:07.560
Business Infrastructure,MFP,Colour,Business Infrastructure       ,Hardware                      ,MFP-Ink and Laser Printer     ,Machine                       ,Colour                        ,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,CNMNB14744,2019-06-28 00:00:00.000,88093,40724,1,2,,900043,900043,QUINCE CAPITAL (PTY) LTD,,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Cash,0,Not Applicable,1900-01-01 00:00:00.000,900043,QUINCE CAPITAL (PTY) LTD,,WOODMEAD NORTH OFFICE PARK,54,MAXWELL DRIVE,WOODMEAD,SYTAS FUNERAL PARLOR,ANINE,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,N,999,None,999_None,100,SALES,100,SALES,ANINE,0,0,0,,BNK,R C & C FINANCE,1,EA,,Y,0.0,,0,,MFP,Machine,CMHD,MFP MACHINE HP DIGITAL,CC519A,HP COL L/JET CM3530 MFP 30P A4,Non,None,,,,Y,Sold,Blank,,0.0,CCPM2,Col Seg 2 (10-19),Invoice Only,0,1,1,0,15333.87,0.0,0.0,0,0,0.0,15,0.0,15333.87,15333.87,2300.08,17633.95,2019-07-09 05:56:07.560
,,,Business Infrastructure       ,Annuity                       ,Copy Charges                  ,,,,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,VNBKL582W3,2019-06-28 00:00:00.000,88082,40630,1,2,,18037,18037,RIVA RESORT(PTY)LTD,,RIVA RESORT(PTY)LTD,P O BOX 3902,,UPINGTON,8800,Cash,0,Not Applicable,2019-06-28 00:00:00.000,18037,RIVA RESORT(PTY)LTD,,,,SWARTKOP,UPINGTON,MANUAL BILLING-JUNE 2019,GERALDINE,2723-2262=461X0.1500 B/W,2407-1747=660 X0.9000 COL,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,200,SERVICE,200,SERVICE,ANINE,0,0,0,,UP3,ANINE STEENKAMP 054-3311915,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES - INVOICE ONLY,MTRCC,660 x 0.9000 copies made,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,594.0,0.0,,0,0,0.0,15,0.0,594.0,594.0,89.1,683.1,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Ink Cartridge                 ,,SellOut,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-06-01 00:00:00.000,2019-06-28 23:59:59.000,,2019-06-27 00:00:00.000,88069,40700,1,2,,14761,14761,SCRAPPED MACHINES - UPT,,SCRAPPED MACHINES - UPT,NASHUA UPINGTON,,UPINGTON,8800,Select A Serial #,25143,Truck,2019-06-27 00:00:00.000,14761,SCRAPPED MACHINES - UPT,,NASHUA UPINGTON,42,LE ROUX STREET,UPINGTON,METHODIST CHURCH,MARLIB,,,,999,Unknown,W/O,WRITE OFF,6,Nashua In-House,0,Y,1,MAIN WAREHOUSE,001_MAIN WAREHOUSE,999,WRITE OFF,100,SALES,MARLIB,0,0,0,,INH,INHOUSE,1,EA,,N,,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,F6T82AE,973X MAGENTA PAGEWIDE CARTRIDG,HPI,HPI HP INKS,,INM,,Y,Sold,Blank,,0.0,CONHPCT,Cons.HP Colour Toner,Ship & Invoice,1,1,1,0,0.0,1182.38,1.0,0,0,0.0,15,1182.38,0.0,-1182.38,0.0,0.0,2019-07-09 05:56:07.560
