BudgetLOB,BudgetGroup,BudgetLine,d1,d2,d3,d4,d5,d6,d7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,K2068602611,2020/06/15,429018,232484,1,1,,0,0,MACSTEEL TRADING CAPE TOWN,DIV OF MSCSA 2005 PTY LTD,MACSTEEL TRADING CAPE TOWN,CASH SALES,ROBERT SOBUKWE RD,BELLVILLE SOUTH,0,Incl Cons Sale,134436,Truck,2020/06/15,0,MACSTEEL TRADING CAPE TOWN,DIV OF MSCSA 2005 PTY LTD,CASH SALES,,ROBERT SOBUKWE RD,BELLVILLE SOUTH,LIZZY 021 9505636,JUANITAMO,,,M/R BLK 60672,999,Unknown,999,Unknown,,,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,DAWOOD,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-K2068602611,Yld7000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,426.0,1.0,0,0.0,0.0,15,426.0,0.0,-426.0,0.0,0.0,29:20.6
,,,Non-Core,Hardware,Non-Nashua,Accessory,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,D84478986,2020/06/30,429899,229382,1,24,E10264134,502181,500115,QUINCE CAPITAL (PTY) LTD,T/A NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 897,,HALFWAY HOUSE,1685,Rental,134631,,2020/06/26,502181,HAPPI SHOES COLLECTION,(PTY) LTD,,32,STELLENBERG RD,PAROW INDUSTRIA,HAPPI SHOES COLLECTIONS,MARGAUX,,,,999,Unknown,BNK,DISCOUNT BANKS,N,Quince Capital,0,Y,1,MAIN W/H,001_MAIN W/H,159,FRANCK VAN DER WALT,160,SMART SOLUTIONS (SS01),MARGAUX,0,0,0,,FIN,VAL BLACKMAN,1,EA,,Y,,,0,,Non_Nashua,Accessory,OAOX,OTHER ACCESSORY NON-NASHUA ALL,16D0TIRF3.6S,HIK ANLG BLT 2MP 3.6MM 20M IR,Non,None,None,,,N,Sold,Blank,,0.0,,,Dem Sale,1,1,1,0,0.0,285.97,1.0,500115,0.0,0.0,15,285.97,0.0,-285.97,0.0,0.0,29:20.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,W3029601857,2020/06/15,429019,232572,1,1,,0,0,EDCON LIMITED,EDGARS - 0495,EDCON LIMITED,SHOP U39  CAPE GATE,DE BRON / OKAVANGO DRIVE,CAPE GATE,0,Incl Cons Sale,134437,Truck,2020/06/15,0,EDGARS STORES,EDGARS - 0495,SHOP U39  CAPE GATE,,DE BRON / OKAVANGO DRIVE,CAPE GATE,ASANDA,JUANITAMO,TSHONA ASANDA 076 584 3043,,M/R BLK 203665,999,Unknown,999,Unknown,,,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,DAWOOD,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3029601857,Yld7000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,426.0,1.0,0,0.0,0.0,15,426.0,0.0,-426.0,0.0,0.0,29:20.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,W3059400855,2020/06/09,428823,232293,1,1,,0,0,THE ORGAN DONOR FOUNDATION,,THE ORGAN DONOR FOUNDATION,,31 WESTHOVEN STR,EDGEMEAD,0,Incl Cons Sale,134314,Truck,2020/06/09,0,THE ORGAN DONOR FOUNDATION,,,31,WESTHOVEN STR,EDGEMEAD,Samantha @ 021 426 0198,JUANITAMO,,,M/R BLK 60033,999,Unknown,999,Unknown,,,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JUANITAMO,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-W3059400855,Yld7000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,426.0,1.0,0,0.0,0.0,15,426.0,0.0,-426.0,0.0,0.0,29:20.6
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure,Annuity,Consumable,Other,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/10,955569,162114,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507090,Truck,2020/06/10,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027968-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27968,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Priport,ZVNI,CONS PRIPORT NAS PP INK,PIDX2330BLS,BLK INK DX2330/2430 MODEL TT3,ZPC,Priport consumables,,TON,,Y,Sold,Blank,,0.0,PRIP,Priports,Ship & Invoice,5,5,5,0,179.0,110.0,5.0,0,0.0,0.0,15,895.0,0.0,0.0,134.25,1029.25,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,V4408803808,2020/06/04,428744,232178,1,1,,0,0,SA POST OFFICE,,SA POST OFFICE,POST OFFICE BLDG,RHOS STREET,BELLVILLE,0,Incl Cons Sale,134263,Truck,2020/06/04,0,SA POST OFFICE,,POST OFFICE,,RHOS STREET,BELLVILLE,PAUL 0219453900,JUANITAMO,,,M/R BLK 903255,999,Unknown,999,Unknown,,,0,Y,5,CONSUMABLES,005_CONSUMABLES,200,SERVICE,200,SERVICE,JUANITAMO,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,"TON-V4408803808,Yld7000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,426.0,1.0,0,0.0,0.0,15,426.0,0.0,-426.0,0.0,0.0,29:20.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/08,955140,161630,1,4,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,506847,Truck,2020/06/08,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027943-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,ELMARIEV,0,27943,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP6054BL,BLACK PRINT CARTRIDGE:MP6054SP,ZCC,Copier chem/cons,,TON,,Y,Sold,Required,,0.0,BCON,B&W Consumables,Ship & Invoice,2,2,2,0,1886.0,1216.0,2.0,0,0.0,0.0,15,3772.0,0.0,0.0,565.8,4337.8,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/05/28,954106,160647,1,12,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,506278,Truck,2020/05/28,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027891-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27891,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP4500NEW,BLK TON TYPE MP4500E/MP5002,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,1058.0,732.0,1.0,0,0.0,0.0,15,1058.0,0.0,0.0,158.7,1216.7,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429106,232681,1,2,,501621,501621,EXCELSIOR PRIMARY SCHOOL,,EXCELSIOR PRIMARY SCHOOL,P O BOX 452,,SANLAMHOF,7532,Customer Billing,0,Not Applicable,1900/01/01,501621,EXCELSIOR PRIMARY SCHOOL,,,,VAN DYCK STR DE LA HAYE,BELLVILLE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005213,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,312.87,0.0,,0,0.0,0.0,15,0.0,312.87,312.87,46.93,359.8,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429234,232809,1,1,,502005,502005,WEST END PRIMARY SCHOOL,,WEST END PRIMARY SCHOOL,MERRYDALE AVE,LENTEGEUR,MITCHELL'S PLAIN,7789,Customer Billing,0,Not Applicable,1900/01/01,502005,WEST END PRIMARY SCHOOL,,,,MERRYDALE AVE,LENTEGEUR,VOICE CONTRACT,TYGPROCESS,Contract# CBC0009336,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,450.0,0.0,,0,0.0,0.0,15,0.0,450.0,450.0,67.5,517.5,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,429428,233048,1,1,,500027,500027,VAAL DOCUMENT MANAGEMENT PTY,LTD T/A NASHUA VAAL,VAAL DOCUMENT MANAGEMENT PTY,ATT: CELINA COELHO,P O BOX 2193,VANDERBIJLPARK,1900,Inter-Fra Sale/Billing,0,,1900/01/01,500027,NASHUA VAAL,,,35,PETTER STR,VANDERBIJLPARK,DSR TO PAY,DSRINVSRV3,FOR MACHINES IN TYG AREA,THAT ARE OWNED BY NVT,,NVT,NASHUA VAAL TRIANGLE,FRA,FRANCHISE,0,Business Accounts,0,N,999,None,999_None,200,SERVICE,200,SERVICE,DSRINVSRV3,0,0,0,,FRA,VAL BLACKMAN  021-207 0107,1,EA,,N,0.0,,0,,Non-Stock Charges,DSRCHARGE,*,CHARGES - INVOICE ONLY,DSRCHARGE,DSR:NVT prior 2020/06/19,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,3.78,0.0,,0,0.0,0.0,15,0.0,3.78,3.78,0.57,4.35,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429050,232625,1,2,,501481,501481,Q PAVE (PTY) LTD,,Q PAVE (PTY) LTD,P O BOX 402,,MAITLAND,7404,Customer Billing,0,Not Applicable,1900/01/01,501481,Q PAVE (PTY) LTD,,,42,UPPER CAMP RD,MAITLAND,VOICE CONTRACT,TYGPROCESS,Contract# CBC0003935,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,473.35,0.0,,0,0.0,0.0,15,0.0,473.35,473.35,71.0,544.35,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429111,232686,1,3,,501639,501639,ZESTCOR ELEVEN (PTY) LTD,,ZESTCOR ELEVEN (PTY) LTD,20 PAM GOLDING ON MAIN,MAIN ROAD,KENILWORTH - CAPE,7745,Customer Billing,0,Not Applicable,1900/01/01,501639,ZESTCOR ELEVEN (PTY) LTD,,20 PAM GOLDING ON MAIN,,MAIN RD,KENILWORTH - CAPE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005231,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,131.92,0.0,,0,0.0,0.0,15,0.0,131.92,131.92,19.79,151.71,29:20.6
,,,Business Infrastructure,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/18,429382,232575,1,5,,500065,500065,TYG - CASH SALES - STAFF,,TYG - CASH SALES - STAFF,P O BOX 6238,,TYGERVALLEY,7536,Cash,134498,Not Applicable,2020/06/18,500065,CORLINA XAUKA,CORLINA 021-937 8100,,08-Jun,HIGH STR ROSENPARK,TYGERVALLEY,CORLINA,MONICA,,,,999,Unknown,CSH,CASH SALE,0,Business Accounts,0,N,999,None,999_None,400,ADMINISTRATION,400,ADMIN,DAWOOD,0,0,0,,BUS,VAL BLACKMAN,1,EA,,N,,,0,,Non-Stock Charges,CENTS ADJ,*,CHARGES - INVOICE ONLY,CENTS ADJ,CENTS ADJUSTMENT,Non,None,,,,Y,Sold,Pgm Generated,,0.0,,Blank,Ship & Invoice,0,-1,-1,0,0.09,0.0,,0,0.0,0.0,0,0.0,-0.09,-0.09,0.0,-0.09,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429125,232700,1,2,,501668,501668,DR RUDI RENISON,,DR RUDI RENISON,SUITE 511 2ND FLOOR MEDICLINIC,OKAVANGO RD,CAPE GATE,7562,Customer Billing,0,Not Applicable,1900/01/01,501668,DR RUDI RENISON,,SUITE 511 2ND FLR MEDICLINIC,,OKAVANGO RD,CAPE GATE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005603,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,349.69,0.0,,0,0.0,0.0,15,0.0,349.69,349.69,52.45,402.14,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429146,232721,1,2,,501724,501724,AVENANT RAPPOPORT,,AVENANT RAPPOPORT,P O BOX 4397,,TYGERVALLEY,7536,Customer Billing,0,Not Applicable,1900/01/01,501724,AVENANT RAPPOPORT,,,21,PASITA STR ROSENPARK,TYGERVALLEY,VOICE CONTRACT,TYGPROCESS,Contract# CBC0005987,Contract Type VOIP,Voice Contract,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIP,*,CHARGES - INVOICE ONLY,VOIP,2020-05-15 to 2020-06-15,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,VOIP Invoice,0,1,1,0,368.4,0.0,,0,0.0,0.0,15,0.0,368.4,368.4,55.26,423.66,29:20.6
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure,Annuity,Consumable,Other,Paper,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/05,428767,232218,1,1,,501771,501771,GOBORDERS (PTY) LTD,,GOBORDERS (PTY) LTD,22 SACKS CIRCLE,SACKS CIRCLE INDUSTRIAL,BELLVILLE SOUTH,7530,Cash,0,Not Applicable,2020/06/05,501771,GOBORDERS (PTY) LTD,,,22,SACKS CIRCLE,BELLVILLE SOUTH,PO-004575,JOYW,REFER DELIVERY NOTE 08775,COLLECTING AT NASHU,UPINGTON,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,311,MONICA SNYDERS,300,CONSUMABLES,JILLIAN,0,0,0,,3,JILLIAN @ 082 723 0674,1,EA,,N,0.0,,0,,Consumables,Paper,ZPNC,CONS PAPER NASHUA CUT PAPER,NBA4S80GSM,SAPPI/NASHUA BOND 80GSM A4,Non,None,,PAP,,Y,Sold,Blank,,0.0,CONS,Consumables,Invoice Only,0,50,50,0,54.0,0.0,0.0,0,0.0,0.0,15,0.0,2700.0,2700.0,405.0,3105.0,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/11,428928,232486,1,1,,502226,502226,SISTERS BY DESIGN (PTY) LTD,T/A MOONDROPS FLOWERS,SISTERS BY DESIGN (PTY) LTD,14 BOULEVARD PARK,TIENIE MEYER/MIKE PIENAAR STR,BELLVILLE,7535,Cash,0,,1900/01/01,502226,MOONDROPS FLOWERS,T/A MOONDROPS FLOWERS,14 BOULEVARD PARK,,TIENIE MEYER/MIKE PIENAAR STR,BELLVILLE,SISTERS BY DESIGN,LIZELLE,MAY 2020 USAGE,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),VALB,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,MAY 2020 USAGE,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,1,1,0,319.21,0.0,,0,0.0,0.0,15,0.0,319.21,319.21,47.88,367.09,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429037,232612,1,1,,501426,501426,DR GROVE JOUBERT & PARTNERS,,DR GROVE JOUBERT & PARTNERS,FAIRWAY STR,,BELLVILLE,7535,Customer Billing,0,Not Applicable,1900/01/01,501426,DRS GROVE JOUBERT & PARTNERS,,,,FAIRWAY STR,BELLVILLE,VOICE CONTRACT,TYGPROCESS,Contract# CBC0003622,Contract Type VOIP,BELLVILLE,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,750.0,0.0,,0,0.0,0.0,15,0.0,750.0,750.0,112.5,862.5,29:20.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/16,429054,232629,1,1,,501491,501491,PUREGAS (PTY) LTD,,PUREGAS (PTY) LTD,POSTNET SUITE 134,PRIVATE BAG X19,DURBANVILLE,7551,Customer Billing,0,Not Applicable,1900/01/01,501491,PUREGAS (PTY) LTD,,,,BUURMANSKRAAL FARM R304,DURBANVILLE,VOICE RENTAL,TYGPROCESS,Contract# CBC0004029,Contract Type VOIP,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,401,ADMIN ECN LINES & VOICE,106,COMMUNICATIONS 2 (COMM02),,0,0,0,,2,ECN - VAL BLACKMAN 021-2070107,1,EA,,N,0.0,,0,,Non-Stock Charges,ECN L/RENTAL,*,CHARGES - INVOICE ONLY,ECN L/RENTAL,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,VOIP Invoice,0,1,1,0,6900.0,0.0,,0,0.0,0.0,15,0.0,6900.0,6900.0,1035.0,7935.0,29:20.6
,,,Business Infrastructure,Annuity,Non-Stock Charge,,,,,SellOut,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/04,428728,231813,1,6,,500909,500909,MITCHELL'S PLAIN SCHOOL OF,SKILLS-DEPT OF EDUCATION(WC),MITCHELL'S PLAIN SCHOOL OF,WELTEVREDEN/CEDAR RDS,,ROCKLANDS - M/PLEIN,7785,Cash,134255,Truck,2020/06/04,500909,MITCHELL'S PLAIN SCHOOL OF,SKILLS-DEPT OF EDUCATION(WC),IRMA 021-392 1213,,WELTEVREDEN/CEDAR RDS,ROCKLANDS - M/PLEIN,IRMA,MONICA,,,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,311,MONICA SNYDERS,300,CONSUMABLES,JILLIAN,0,0,0,,3,JILLIAN @ 082 723 0674,1,EA,,N,,,0,,Non-Stock Charges,CENTS ADJ,*,CHARGES - INVOICE ONLY,CENTS ADJ,CENTS ADJUSTMENT,Non,None,,,,Y,Sold,Pgm Generated,,0.0,,Blank,Ship & Invoice,0,-1,-1,0,0.04,0.0,,0,0.0,0.0,0,0.0,-0.04,-0.04,0.0,-0.04,29:20.6
