BudgetLOB,BudgetGroup,BudgetLine,d1,d2,d3,d4,d5,d6,d7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,3389PA01032,2020/06/26,579755,987584,1,1,,7498,7498,DU TOIT ZOE 8 (PTY) LTD,ALZU DEPOTS (PTY) LTD,DU TOIT ZOE 8 (PTY) LTD,2004/025483/07,P/BAG X251875,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,544639,Collect,2020-06-26,7498,ALZU DEPOTS (PTY)LTD,,,,SIYABUSWA ROAD ERF 863,MARBLE HALL,ANELDA,YOLANDI,TONER FOR 3389PA01032 IM350,COLLECT,M/R BLK 11145,40,DEBTORS CORRESPONDENCE,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIM350BLK,"TON-3389PA01032,Yld9000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,665.0,1.0,0,0.0,0.0,15,665.0,0.0,-665.0,0.0,0.0,16:10.6
ISP Services,ISP Services,PCs and Servers,ISP Services,Hardware,PC,Accessory,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,ZA2BWM93,2020/06/12,576489,981880,2,12,AL19086212RM00B4LG,8269,30786,QUINCE CAPITAL (PTY) LTD,NASHUA FINANCE,QUINCE CAPITAL (PTY) LTD,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,Rental,543547,,2020-05-27,8269,SALARIA (PTY) LTD,,MIDLANDS OFFICE PARK,2,WALTER SISULU STREET,MIDDELBURG MPUMALANGA,SALARIA (PTY) LTD,NOLENEK,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,Y,18,IT / COMPUTERS,018_IT / COMPUTERS,93,DAWID WESTERMANN,200,COMPUTER SALES,TRUDIEP,0,0,0,,BNK,BANK ACCOUNTS,1,EA,,Y,,,0,,PC,Accessory,PAOX,PC ACCESSORY NON-NASHUA ALL,HDETV10ZSA51,S300 10TB HDWT31AUZSVA 72RPM,Non,None,None,,,N,Sold,Blank,,0.0,,,Dem Sale,1,1,1,0,0.0,4112.0,1.0,30786,0.0,0.0,15,4112.0,0.0,-4112.0,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,3209X606097,2020/06/25,579674,986885,1,1,,0,0,WOLMA POULTY FARM PTY LTD,,WOLMA POULTY FARM PTY LTD,,402 JS RIETSPRUIT FARM,MIDDELBURG MPUMALANGA,0,Incl Cons Sale,544547,Truck,2020-06-25,0,WOLMA POULTY FARM PTY LTD,,,402,JS RIETSPRUIT FARM,MIDDELBURG MPUMALANGA,MARISKA 013-590-0260,YOLANDI,TONER FOR 3209X606097  IM 550,DELIVER,M/R BLK 98302,999,Unknown,999,Unknown,,,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIM550BLK,"TON-3209X606097,Yld25000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,2130.0,1.0,0,0.0,0.0,15,2130.0,0.0,-2130.0,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,C507P401554,2020/06/22,576792,986765,2,1,,0,0,BATHO BATSHO BAKOPANE,INSURANCE BROKERS CC,BATHO BATSHO BAKOPANE,,7 NYWERHEID STR,GROBLERSDAL,0,Incl Cons Sale,544419,Truck,2020-06-22,0,BATHO BATSHO BAKOPANE INSURANC,INSURANCE BROKERS CC,,7,NYWERHEID STR,GROBLERSDAL,ROSINAH 013 262 2464,YOLANDI,TONER FOR C507P401554   MPC307,DELIVER,M/R BLK 32409 COL 47107,999,Unknown,999,Unknown,,,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC406CY,"TCC-C507P401554,Yld6000",Non,None,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Incl Cons Sale,1,1,1,0,0.0,1379.0,1.0,0,0.0,0.0,15,1379.0,0.0,-1379.0,0.0,0.0,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,8EEA089AA851,2020/06/24,579536,987266,1,2,,7530,7530,DU TOIT ZOE 8 (PTY) LTD,DINODEX (PTY) LTD,DU TOIT ZOE 8 (PTY) LTD,2014/283908/07,P/BAG X251875,MIDDELBURG MPUMALANGA,1050,Customer Billing,0,Not Applicable,1900-01-01,7530,DINODEX (PTY) LTD,DINODEX (PTY) LTD,LONESTAR SPUR,C/O,NELSON MANDELA DR/SAMORA MACHE,MIDDELBURG MPUMALANGA,BIA FIBRE 20MB,NETPROCESS,# CBC0009759,CONT TYPE : ECN-CONN,BIA FIBRE 20MB,40,DEBTORS CORRESPONDENCE,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,992,HOSTED SERV -AUTO BILLING,509,HOSTED SERV -AUTO BILLING,,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,Non-Stock Charges,VOIPRTLRTR,*,CHARGES,VOIPRTLRTR,Monthly Fee: July 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,1,1,0,350.46,0.0,,0,0.0,0.0,15,0.0,350.46,350.46,52.57,403.03,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,C768R821176,2020/06/01,575949,985555,1,1,,8154,8154,TUMELO COAL MINES (PTY) LTD,,TUMELO COAL MINES (PTY) LTD,P.O. BOX 158,,KRUGERSDORP,1740,Incl Cons Sale,543737,Truck,2020-06-01,8154,TUMELO COAL MINES (PTY) LTD,,FARM BOSCHMANSKOP 15,,PORTION 6,MIDDELBURG MPUMALANGA,MADELYN 0662213596,YOLANDI,TONER FOR C768R821176  MPC2004,DELIVER,M/R BLK 15706 COL 30471,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,KERISHNIE,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503M,"TCM-C768R821176,Yld9500",COP,COPIERS,,TCM,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Incl Cons Sale,1,1,1,0,0.0,1655.0,1.0,0,0.0,0.0,15,1655.0,0.0,-1655.0,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E333M420348,2020/06/02,575988,985560,1,1,,0,0,SA POST OFFICE,,SA POST OFFICE,SHOP 38 MOUTSE MAL,CNR OF BRONKHORST AND ROAD,DENNILTON,0,Incl Cons Sale,543778,Truck,2020-06-02,0,SA POST OFFICE - WITBANK,,SHOP 38 MOUTSE MAL,CNR,OF BRONKHORST AND ROAD,DENNILTON,SAMUEL 013 980 1023,YOLANDI,TONER FOR E333M420348 MP2501,DELIVER,M/R BLK 110629,999,Unknown,999,Unknown,,,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP2501E,"TON-E333M420348,Yld9000",COP,COPIERS,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,433.0,1.0,0,0.0,0.0,15,433.0,0.0,-433.0,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,G156P500947,2020/06/01,575957,985595,1,1,,975,975,STEVE TSHWETE LOCAL MUNICIPAL,,STEVE TSHWETE LOCAL MUNICIPAL,P O BOX 14,,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,543745,Truck,2020-06-01,975,STEVE TSHWETE LOCAL MUNICIPAL,,RATES DEP FIN&PAY200,C/O,WANDERERS & WALTER SISULU STR,MIDDELBURG MPUMALANGA,STELLA,YOLANDI,TONER FOR G156P500947 MP3054,DELIVER,M/R BLK 286154,999,Unknown,MAJ,MAJOR ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,KERISHNIE,0,0,0,,1,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP3554BL,"TON-G156P500947,Yld24000",Non,None,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,1444.0,1.0,0,0.0,0.0,15,1444.0,0.0,-1444.0,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,G706J900020,2020/06/23,577039,987165,1,1,,975,975,STEVE TSHWETE LOCAL MUNICIPAL,,STEVE TSHWETE LOCAL MUNICIPAL,P O BOX 14,,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,544472,Truck,2020-06-23,975,STEVE TSHWETE LOCAL MUNICIPAL,,HUMAN RESOURCES /141,C/O,WALTER SISULU & WANDERERS,MIDDELBURG MPUMALANGA,ANNEMARIE,YOLANDI,TONER FOR G706J900020 MPC3504,DELIVER,M/R BLK 526376 COL 286476,999,Unknown,MAJ,MAJOR ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,ODETTEB,0,0,0,,1,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC3503Y,"TCY-G706J900020,Yld18000",COP,COPIERS,,TCY,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Incl Cons Sale,1,1,1,0,0.0,2924.0,1.0,0,0.0,0.0,15,2924.0,0.0,-2924.0,0.0,0.0,16:10.6
Business Infrastructure,MFP,Mono,Business Infrastructure,Hardware,MFP,Machine,Mono,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,W906PA00056,2020/06/25,579705,987489,1,1,,1866,1866,NET - WRITE OFF STOCK,,NET - WRITE OFF STOCK,NASHUA MPUMALANGA,,MIDDELBURG MPUMALANGA,1050,Select A Serial #,544578,Not Applicable,2020-06-25,1866,NET - WRITE OFF STOCK,,,14,S A D C STR,MIDDELBURG MPUMALANGA,W906PA00056,CECILIAV,,,,999,Unknown,W/O,WRITE OFF,6,Nashua In-House,0,Y,3,TRADE IN,003_TRADE IN,600,ADMIN,600,ADMIN,CECILIAV,0,0,0,,INH,INHOUSE ACCOUNTS,1,EA,,Y,250.0,,0,,MFP,Machine,CMND,MFP MACHINE NASHUA DIGITAL,MP301SP,30PPM A4 MFP,AFI,COPIER AFI,,,,Y,Sold,Blank,,0.0,KCPM2,BW Segment 2(20-39),Ship & Invoice,1,1,1,0,0.0,0.01,1.0,0,0.0,0.0,15,0.01,0.0,-0.01,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/18,576673,986702,1,4,3089RC11973,7723,350,DEMONSTRATION SALES ACCOUNT,,DEMONSTRATION SALES ACCOUNT,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,Select A Serial #,544320,Truck,2020-06-18,7723,FURNCOR ENGINEERING (PTY) LTD,,,17,JOULE STREET,MIDDELBURG MPUMALANGA,JOSH JAMIESON,NOLENEK,JOSH JAMIESON 0132461519,,,999,Unknown,DEM,DEMONSTRATION,8,Dem Account,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,134,WALDO VD WESTHUIZEN,100,MACHINE SALES,NOLENEK,0,0,0,,DEM,DEM ACCOUNT,1,EA,,N,,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC2500M,IM C2500 MAGENTA,Non,None,,TCM,,Y,Blank,Required,,0.0,CCON,Colour Consumables,Demonstration,1,1,1,0,0.0,1655.0,1.0,0,0.0,0.0,15,1655.0,0.0,-1655.0,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,G678J900016,2020/06/11,576452,986305,1,1,,7647,7647,L/S STAATSPRESIDENT CR SWART,,L/S STAATSPRESIDENT CR SWART,P O BOX 312,,MIDDELBURG MPUMALANGA,1050,Incl Cons Sale,544141,Truck,2020-06-11,7647,L/S STAATSPRESIDENT CR SWART,,COPIER ROOM,28,ZUID STR,MIDDELBURG MPUMALANGA,LIZELLE 013 282 6192,YOLANDI,TONER FOR G678J900016 MP9002,DELIVER,M/R BLK 1593727,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T6210D,"TON-G678J900016,Yld43000",COP,COPIERS,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,1665.0,1.0,0,0.0,0.0,15,1665.0,0.0,-1665.0,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,G477M230332,2020/06/19,576722,986755,1,3,,0,0,EAGLES PRIDE HATCHERY PTY LTD,,EAGLES PRIDE HATCHERY PTY LTD,BHS REARING PORTION,THE FARM NOOITGEDACHT,BRONKHORSTSPRUIT,0,Incl Cons Sale,544361,Truck,2020-06-19,0,EAGLES PRIDE HATCHERY PTY LTD,,BHS REARING PORTION,,THE FARM NOOITGEDACHT,BRONKHORSTSPRUIT,LAREZE 078 486 6066,YOLANDI,TONER FOR G477M230332  MPC2011,DELIVER,M/R BLK 33490 COL 119842,999,Unknown,999,Unknown,,,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503Y,"TCY-G477M230332,Yld9500",COP,COPIERS,,TCY,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Incl Cons Sale,1,1,1,0,0.0,1655.0,1.0,0,0.0,0.0,15,1655.0,0.0,-1655.0,0.0,0.0,16:10.6
,,,Business Infrastructure,Annuity,Copy Charges,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,C728J300457,2020/06/25,579621,987415,1,2,,8038,8038,NKANGALA TVET COLLEGE,,NKANGALA TVET COLLEGE,P.O. BOX 2282,,EMALAHLENI - MPUMALANGA,1035,Cash,0,Not Applicable,1900-01-01,8038,NKANGALA TVET COLLEGE,,,C/O,HAIG & NORTHEY STREET,EMALAHLENI - MPUMALANGA,C728J300457,EMSIE,START M/R B150144 C23239,END M/R B153808 C27109,,999,Unknown,SPE,SPECIAL ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,400,SERVICE - COPIERS,400,SERVICE COPIERS,EMSIE,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES,MTRCC,3870 C Copies@.5711,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,2210.16,0.0,,0,0.0,0.0,15,0.0,2210.16,2210.16,331.52,2541.68,16:10.6
,,,Business Infrastructure,Annuity,Copy Charges,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,CN983JY0XV,2020/06/25,579626,987421,1,1,,8232,8232,THEMBELIHLE M. S. Nkwanyana,,THEMBELIHLE M. S. Nkwanyana,No. 25 Shop 6,SADC STREET,MIDDELBURG MPUMALANGA,1050,Cash,0,Not Applicable,2020-06-25,8232,THEMBELIHLE M. S. Nkwanyana,,No. 25 Shop 6,,SADC STREET,MIDDELBURG MPUMALANGA,CN983JY0XV,EMSIE,START M/R B2564 C848,END M/R B3956 C819,,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,400,SERVICE - COPIERS,400,SERVICE COPIERS,ODETTEB,0,0,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES,MTRCC,1392 B Copies@.1380,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,193.76,0.0,,0,0.0,0.0,15,0.0,193.76,193.76,29.06,222.82,16:10.6
,,,Business Infrastructure,Annuity,Copy Charges,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,V4498703887,2020/06/25,579612,987404,1,1,,6436,6436,ISISWE MILLS (PTY) LTD,,ISISWE MILLS (PTY) LTD,P O BOX 2640,,MIDDELBURG MPUMALANGA,1050,Cash,0,Not Applicable,1900-01-01,6436,ISISWE MILLS (PTY) LTD,,,2,WATT STR,MIDDELBURG MPUMALANGA,V4498703887,EMSIE,START M/R B111675,END M/R B112618,,40,DEBTORS CORRESPONDENCE,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,400,SERVICE - COPIERS,400,SERVICE COPIERS,EMSIE,0,0,0,,2,ODETTE BEKKER 073 717 0996,1,EA,,N,0.0,,0,,Non-Stock Charges,MTRCC,*,CHARGES,MTRCC,943 B Copies@.6817,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,642.84,0.0,,0,0.0,0.0,15,0.0,642.84,642.84,96.43,739.27,16:10.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,V8303900421,2020/06/13,576508,986430,1,4,,1215,1215,SOFUNDA SECONDARY SCHOOL,,SOFUNDA SECONDARY SCHOOL,P O BOX 2140,,MIDDELBURG MPUMALANGA,1050,Service,0,,1900-01-01,1215,SOFUNDA SEC SCHOOL,,,5531,ZANDILE STR EXT 2,MHLUZI,V8303900421,NETPROCESS,CHRISTA 013 241 1123,INCIDENT# INC1061262,V8303900421 MP3351,999,Unknown,DIR,DIRECT ACCOUNTS,1,Nashua Debtors,0,N,999,None,999_None,969,IZAK BEUKES,400,SERVICE COPIERS,CORLENE,0,61262,0,,4,KERISHNIE SILAS - 013 249 8834,1,EA,,N,0.0,,0,,Parts,Copiers,SC,SPARES - COPIERS,D3694655,G/PLATE:DRIVEN-DUPLEX MP3350,Non,None,BH,,,Y,Sold,Blank,,0.0,PART,Parts,Invoice Only,0,1,1,0,1773.0,0.0,0.0,0,0.0,0.0,15,0.0,1773.0,1773.0,265.95,2038.95,16:10.6
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure,Annuity,Consumable,HP,Toner,Ink Cartridge,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,NLBVM7Q038,2020/06/04,576122,985604,1,2,,0,0,LEANDRA  INVESTMENTS (PTY)LTD,T/A LEANDRA INVESTMENTS,LEANDRA  INVESTMENTS (PTY)LTD,HOUSE NO: 416,MASOMBUKA STREEET,DELMAS,0,Incl Cons Sale,543879,Truck,2020-06-04,0,LEANDRA  INVESTMENTS (PTY)LTD,T/A LEANDRA INVESTMENTS,HOUSE NO: 416,,MASOMBUKA STREEET,DELMAS,SIBUSIO 087-9851888,YOLANDI,TONER FOR NLBVM7Q038 Y3Z6,DELIVER,M/R BLK 1 COL 1,999,Unknown,999,Unknown,,,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,853,INCLUSIVE OTHER N/C,465,INCLUSIVE OTHER,EDITHM,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,X4D19AC,"INK-NLBVM7Q038,Yld20000",Non,None,,INK,,Y,Sold,Blank,,0.0,CONHPBT,Cons.HP Black Toner,Incl Cons Sale,1,1,1,0,0.0,763.01,1.0,0,0.0,0.0,15,763.01,0.0,-763.01,0.0,0.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E337M520657,2020/06/08,576217,985969,1,1,,0,0,ADVANCED FIRE SUPPRESSION TECH,ACE FIRE SUPPRESSION TECH P/L,ADVANCED FIRE SUPPRESSION TECH,,11 VAN RENSBURG STR,EMALAHLENI - MPUMALANGA,0,Incl Cons Sale,543967,Truck,2020-06-08,0,ADVANCED FIRE SUPPRESSION TECH,ACE FIRE SUPPRESSION TECH P/L,,11,VAN RENSBURG STR,EMALAHLENI - MPUMALANGA,MARTA 013 692 6228,YOLANDI,TONER FOR E337M520657  MP2501,DELIVER,M/R BLK 149149,999,Unknown,999,Unknown,,,0,Y,1,MAIN W/H MID,001_MAIN W/H MID,850,INCLUSIVE COPIERS N/C,450,INCLUSIVE COPIERS,YOLANDI,0,0,0,,,,1,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP2501E,"TON-E337M520657,Yld9000",COP,COPIERS,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Incl Cons Sale,1,1,1,0,0.0,433.0,1.0,0,0.0,0.0,15,433.0,0.0,-433.0,0.0,0.0,16:10.6
Business Infrastructure,Accessories,Accessories,Business Infrastructure,Hardware,MFP,Accessory,,,,SellOut,NET,NASHUA MPUMALANGA,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,579778,986211,1,4,W913P805007,7677,1832,CAPITALISED DEALS,,CAPITALISED DEALS,P O BOX 1405,,MIDDELBURG MPUMALANGA,1050,Capitalized,544063,,2020-06-10,7677,ALEX TURPIN INSURANCE CONSULTA,,SUNSET BUSINESS PRK CENTRE U4,16,JULY STREET,MIDDELBURG MPUMALANGA,ALEX TURPIN INSURANCE CON,NOLENEK,,,,999,Unknown,BNK,DISCOUNTING BANKS,N,Quince Capital,0,Y,12,INHOUSE REFURB,012_INHOUSE REFURB,134,WALDO VD WESTHUIZEN,100,MACHINE SALES,TRUDIEP,0,0,0,,BNK,BANK ACCOUNTS,1,EA,,N,34.0,,0,,MFP,Accessory,CANO,MFP ACCESSORY NASHUA OTHER,HDDTYPE301A,HARD DISK OPTION FOR MP301,Non,None,,,,Y,Sold,Blank,,0.0,KCPM2,BW Segment 2(20-39),Dem Sale,1,1,1,0,0.0,0.01,1.0,1832,0.0,0.0,15,0.01,0.0,-0.01,0.0,0.0,16:10.6
